x,y
1184.0449,6.3204641
1184.1818,6.3277044
1184.3186,6.3342848
1184.4554,6.3415446
1184.5923,6.3490429
1184.729,6.3562088
1184.8658,6.360878
1185.0027,6.3636227
1185.1395,6.3663669
1185.2764,6.3656898
1185.4132,6.3661861
1185.55,6.3667235
1185.6869,6.3671679
1185.8237,6.3655252
1185.9606,6.3637719
1186.0974,6.3621202
1186.2343,6.3600998
1186.3711,6.3564401
1186.5079,6.3528013
1186.6448,6.350215
1186.7816,6.3493357
1186.9185,6.348455
1187.0553,6.3506751
1187.1921,6.3519988
1187.329,6.3530121
1187.4658,6.353147
1187.6027,6.354598
1187.7395,6.3536897
1187.8763,6.3527517
1188.0132,6.3556581
1188.15,6.3630724
1188.2869,6.3704858
1188.4237,6.3774314
1188.5604,6.3849087
1188.6973,6.3925171
1188.8341,6.400466
1188.9709,6.4109511
1189.1078,6.4224672
1189.2446,6.4346619
1189.3815,6.4452434
1189.5183,6.4542823
1189.6552,6.4636173
1189.792,6.4738717
1189.9288,6.4792042
1190.0657,6.48454
1190.2025,6.4867744
1190.3394,6.4856443
1190.4762,6.4845757
1190.613,6.4844737
1190.7499,6.4835124
1190.8867,6.483212
1191.0236,6.4844537
1191.1604,6.4900136
1191.2972,6.4964786
1191.4341,6.502944
1191.5709,6.5120234
1191.7078,6.5221267
1191.8446,6.5322394
1191.9814,6.5431399
1192.1183,6.5567679
1192.255,6.5710697
1192.3918,6.5859904
1192.5287,6.6046829
1192.6655,6.6249051
1192.8024,6.645247
1192.9392,6.6660075
1193.076,6.6870928
1193.2129,6.7081738
1193.3497,6.7271161
1193.4866,6.7403049
1193.6234,6.7531157
1193.7603,6.7646089
1193.8971,6.77249
1194.0339,6.7792773
1194.1708,6.785109
1194.3076,6.7867775
1194.4445,6.788693
1194.5813,6.7906079
1194.7181,6.7929368
1194.855,6.7966213
1194.9918,6.8002152
1195.1287,6.802835
1195.2655,6.8087177
1195.4023,6.8148942
1195.5392,6.8184114
1195.676,6.8167381
1195.8129,6.8148971
1195.9496,6.8130054
1196.0864,6.8127098
1196.2233,6.808908
1196.3601,6.8051085
1196.4969,6.8044844
1196.6338,6.8086758
1196.7706,6.8131833
1196.9075,6.8186536
1197.0443,6.8308873
1197.1812,6.8446274
1197.318,6.8579807
1197.4548,6.8693366
1197.5917,6.8812122
1197.7285,6.8930869
1197.8654,6.9057274
1198.0022,6.9187288
1198.139,6.9317274
1198.2759,6.9442582
1198.4127,6.9571409
1198.5496,6.9696889
1198.6864,6.9824548
1198.8232,6.9957604
1198.9601,7.0090284
1199.0969,7.0223222
1199.2338,7.0354156
1199.3706,7.0493374
1199.5074,7.063261
1199.6442,7.0772605
1199.781,7.0901952
1199.9178,7.1030345
1200.0547,7.1152272
1200.1915,7.1259027
1200.3284,7.1368079
1200.4652,7.14781
1200.6021,7.1569042
1200.7389,7.1660929
1200.8757,7.175282
1201.0126,7.183753
1201.1494,7.19099
1201.2863,7.1982288
1201.4231,7.2068377
1201.5599,7.2108941
1201.6968,7.2140608
1201.8336,7.2183681
1201.9705,7.2197409
1202.1073,7.2213683
1202.2441,7.2230844
1202.381,7.222126
1202.5178,7.2170377
1202.6547,7.2119498
1202.7915,7.2032785
1202.9283,7.188293
1203.0652,7.1729875
1203.202,7.1588597
1203.3389,7.1506586
1203.4756,7.1438608
1203.6124,7.1333995
1203.7493,7.1152806
1203.8861,7.0969329
1204.0229,7.0786753
1204.1598,7.0672565
1204.2966,7.0583749
1204.4335,7.0494962
1204.5703,7.0393414
1204.7072,7.0223274
1204.844,7.0039024
1204.9808,6.9869542
1205.1177,6.9853444
1205.2545,6.9879875
1205.3914,6.9904814
1205.5282,6.9932222
1205.665,7.0001445
1205.8019,7.0070682
1205.9387,7.0220714
1206.0756,7.039619
1206.2124,7.0572171
1206.3492,7.0738974
1206.4861,7.0942659
1206.6229,7.1188707
1206.7598,7.1441846
1206.8966,7.1660953
1207.0334,7.1724429
1207.1702,7.1789308
1207.307,7.1913686
1207.4438,7.2084184
1207.5807,7.225472
1207.7175,7.2450776
1207.8544,7.2682195
1207.9912,7.2915492
1208.1281,7.3146973
1208.2649,7.3373418
1208.4017,7.360373
1208.5386,7.3830295
1208.6754,7.4038672
1208.8123,7.4244933
1208.9491,7.4451184
1209.0859,7.4618468
1209.2228,7.4785323
1209.3596,7.4952159
1209.4965,7.5104747
1209.6333,7.5260196
1209.7701,7.5415483
1209.907,7.5575709
1210.0438,7.5747194
1210.1807,7.5932617
1210.3175,7.611743
1210.4543,7.6303592
1210.5912,7.6483521
1210.728,7.6663399
1210.8647,7.6817327
1211.0016,7.6986313
1211.1384,7.7153101
1211.2753,7.7292566
1211.4121,7.7514009
1211.549,7.7773318
1211.6858,7.8019428
1211.8226,7.8212738
1211.9595,7.8353014
1212.0963,7.8491416
1212.2332,7.8628445
1212.37,7.8774319
1212.5068,7.8920197
1212.6437,7.9018135
1212.7805,7.9126401
1212.9174,7.9232688
1213.0542,7.9328537
1213.191,7.9473925
1213.3279,7.9620805
1213.4647,7.9788208
1213.6016,7.9980292
1213.7384,8.015481
1213.8752,8.0329332
1214.0121,8.0500269
1214.1489,8.0577326
1214.2858,8.0654373
1214.4226,8.0717545
1214.5593,8.0766869
1214.6962,8.0821323
1214.833,8.0880327
1214.9698,8.0989647
1215.1067,8.1108389
1215.2435,8.1229382
1215.3804,8.1317682
1215.5172,8.1371155
1215.6541,8.1424618
1215.7909,8.1488333
1215.9277,8.1528292
1216.0646,8.1568584
1216.2014,8.1584606
1216.3383,8.1574965
1216.4751,8.1559277
1216.6119,8.1546841
1216.7488,8.1480122
1216.8856,8.1408262
1217.0225,8.1343288
1217.1593,8.1291304
1217.2961,8.1220608
1217.433,8.1149902
1217.5698,8.1050873
1217.7067,8.0950918
1217.8435,8.0853291
1217.9803,8.0766201
1218.1172,8.0732918
1218.254,8.0712032
1218.3907,8.071435
1218.5276,8.0799246
1218.6644,8.0905313
1218.8013,8.1011391
1218.9381,8.1187935
1219.075,8.1321526
1219.2118,8.1455078
1219.3486,8.1568508
1219.4855,8.164731
1219.6223,8.1720591
1219.7592,8.177784
1219.896,8.1816235
1220.0328,8.1854124
1220.1697,8.1882048
1220.3065,8.1876507
1220.4434,8.1890841
1220.5802,8.1905193
1220.717,8.192462
1220.8539,8.1972055
1220.9907,8.2019243
1221.1276,8.2048502
1221.2644,8.2014122
1221.4012,8.1979303
1221.5381,8.1951103
1221.6749,8.1971378
1221.8118,8.1996641
1221.9486,8.2022514
1222.0853,8.2105408
1222.2222,8.2209253
1222.359,8.2313089
1222.4958,8.2430801
1222.6327,8.2609758
1222.7695,8.2791471
1222.9064,8.2976017
1223.0432,8.3181858
1223.1801,8.3386908
1223.3169,8.3586397
1223.4537,8.3813648
1223.5906,8.4051886
1223.7274,8.4289026
1223.8643,8.4526882
1224.0011,8.4782715
1224.1379,8.5038519
1224.2748,8.528429
1224.4116,8.5476284
1224.5485,8.5659733
1224.6853,8.5836086
1224.8221,8.5941906
1224.959,8.6027222
1225.0958,8.6107302
1225.2327,8.6113939
1225.3695,8.606781
1225.5063,8.6021662
1225.6432,8.5979242
1225.7799,8.599966
1225.9167,8.6020098
1226.0536,8.605196
1226.1904,8.6088743
1226.3273,8.6124544
1226.4641,8.6161327
1226.601,8.6219912
1226.7378,8.629384
1226.8746,8.6368294
1227.0115,8.6464615
1227.1483,8.6555843
1227.2852,8.6647081
1227.422,8.6749973
1227.5588,8.6873884
1227.6957,8.6995668
1227.8325,8.7123985
1227.9694,8.7282972
1228.1062,8.7445908
1228.243,8.7605095
1228.3799,8.7752495
1228.5167,8.7897234
1228.6536,8.8037996
1228.7904,8.8160219
1228.9272,8.8263216
1229.0641,8.8366203
1229.2009,8.8436823
1229.3378,8.8528099
1229.4746,8.8619623
1229.6113,8.8752575
1229.7482,8.8902225
1229.885,8.9040213
1230.0219,8.9131737
1230.1587,8.9159708
1230.2955,8.916748
1230.4324,8.9170523
1230.5692,8.9224014
1230.7061,8.9298067
1230.8429,8.937211
1230.9797,8.945591
1231.1166,8.9589319
1231.2534,8.9725685
1231.3903,8.9859762
1231.5271,9.0011778
1231.6639,9.0171289
1231.8008,9.0331573
1231.9376,9.0512581
1232.0745,9.0688162
1232.2113,9.0861702
1232.3481,9.0937109
1232.485,9.0984983
1232.6218,9.1032839
1232.7587,9.1117716
1232.8955,9.1231537
1233.0323,9.1349201
1233.1692,9.1488724
1233.3059,9.1595249
1233.4427,9.1676788
1233.5796,9.177247
1233.7164,9.1873989
1233.8533,9.1983395
1233.9901,9.209281
1234.127,9.2322035
1234.2638,9.2555609
1234.4006,9.2789202
1234.5375,9.3030214
1234.6743,9.328476
1234.8112,9.3539286
1234.948,9.3828211
1235.0848,9.4183187
1235.2217,9.4526014
1235.3585,9.4853916
1235.4954,9.5166607
1235.6322,9.5521727
1235.769,9.5876808
1235.9059,9.6106033
1236.0427,9.6285963
1236.1796,9.6465921
1236.3164,9.6465359
1236.4532,9.640027
1236.5901,9.634099
1236.7269,9.6278267
1236.8638,9.6200466
1237.0005,9.6112852
1237.1373,9.5965748
1237.2742,9.5428066
1237.411,9.4853325
1237.5479,9.4278593
1237.6847,9.4190407
1237.8215,9.42519
1237.9584,9.4316254
1238.0952,9.4494381
1238.2321,9.4741831
1238.3689,9.4990511
1238.5057,9.5360613
1238.6426,9.592638
1238.7794,9.6466017
1238.9163,9.6923933
1239.0531,9.6628494
1239.1899,9.6337166
1239.3268,9.6045809
1239.4636,9.6046457
1239.6005,9.611515
1239.7373,9.6187639
1239.8741,9.632597
1240.011,9.64925
1240.1478,9.6663723
1240.2847,9.6835947
1240.4215,9.6976404
1240.5583,9.7114115
1240.6951,9.7254333
1240.8319,9.7375059
1240.9688,9.7458639
1241.1056,9.7542248
1241.2424,9.7612638
1241.3793,9.7667809
1241.5161,9.7727337
1241.653,9.7825336
1241.7898,9.7980108
1241.9266,9.8156118
1242.0635,9.8313341
1242.2003,9.8422432
1242.3372,9.8520403
1242.474,9.8620472
1242.6108,9.8790483
1242.7477,9.9001808
1242.8845,9.9213152
1243.0214,9.9395933
1243.1582,9.955081
1243.295,9.9707499
1243.4319,9.9891071
1243.5687,10.010857
1243.7056,10.033618
1243.8424,10.053825
1243.9792,10.066581
1244.1161,10.076409
1244.2529,10.086255
1244.3898,10.092237
1244.5265,10.096528
1244.6633,10.10082
1244.8002,10.10084
1244.937,10.098619
1245.0739,10.096115
1245.2107,10.095434
1245.3475,10.098582
1245.4844,10.103559
1245.6212,10.110664
1245.7581,10.120787
1245.8949,10.12925
1246.0317,10.137714
1246.1686,10.152975
1246.3054,10.171761
1246.4423,10.190547
1246.5791,10.203445
1246.7159,10.212152
1246.8528,10.221081
1246.9896,10.224509
1247.1265,10.216472
1247.2633,10.20667
1247.4001,10.204538
1247.537,10.222289
1247.6738,10.241147
1247.8107,10.260003
1247.9475,10.28452
1248.0844,10.307989
1248.2211,10.331457
1248.3579,10.356318
1248.4948,10.380968
1248.6316,10.405945
1248.7684,10.431293
1248.9053,10.45691
1249.0421,10.483952
1249.179,10.508456
1249.3158,10.520473
1249.4526,10.531488
1249.5895,10.542501
1249.7263,10.542772
1249.8632,10.544462
1250,10.546154
1250.1368,10.540511
1250.2737,10.535303
1250.4105,10.530852
1250.5474,10.532582
1250.6842,10.540864
1250.821,10.550726
1250.9579,10.564514
1251.0947,10.588084
1251.2316,10.609179
1251.3684,10.630278
1251.5052,10.635896
1251.6421,10.634305
1251.7789,10.632716
1251.9156,10.62838
1252.0525,10.618443
1252.1893,10.607706
1252.3262,10.597479
1252.463,10.593107
1252.5999,10.58847
1252.7367,10.583899
1252.8735,10.577388
1253.0104,10.5713
1253.1472,10.565211
1253.2841,10.55574
1253.4209,10.542725
1253.5577,10.529706
1253.6946,10.52134
1253.8314,10.522985
1253.9683,10.52634
1254.1051,10.530935
1254.2419,10.539864
1254.3788,10.549613
1254.5156,10.560987
1254.6525,10.579987
1254.7893,10.603435
1254.9261,10.626884
1255.063,10.655368
1255.1998,10.686528
1255.3367,10.717692
1255.4735,10.744466
1255.6102,10.761885
1255.7471,10.778632
1255.8839,10.795187
1256.0208,10.809394
1256.1576,10.825427
1256.2944,10.843198
1256.4313,10.860793
1256.5681,10.878642
1256.705,10.896491
1256.8418,10.924478
1256.9786,10.959032
1257.1155,10.993585
1257.2523,11.020106
1257.3892,11.043817
1257.526,11.067483
1257.6628,11.089556
1257.7997,11.106344
1257.9365,11.121374
1258.0734,11.135888
1258.2102,11.148895
1258.347,11.160373
1258.4839,11.171852
1258.6207,11.181807
1258.7576,11.192308
1258.8944,11.202808
1259.0313,11.214096
1259.1681,11.225985
1259.3049,11.237731
1259.4417,11.248599
1259.5785,11.262673
1259.7153,11.276388
1259.8522,11.288792
1259.989,11.29917
1260.1259,11.310252
1260.2627,11.321333
1260.3995,11.328136
1260.5364,11.330966
1260.6732,11.333792
1260.8101,11.339995
1260.9469,11.34635
1261.0837,11.352674
1261.2206,11.35866
1261.3574,11.361975
1261.4943,11.364232
1261.6311,11.368574
1261.7679,11.379431
1261.9048,11.391016
1262.0416,11.402603
1262.1785,11.414763
1262.3153,11.42177
1262.4521,11.428776
1262.589,11.43791
1262.7258,11.454194
1262.8627,11.471495
1262.9995,11.489914
1263.1362,11.513215
1263.2731,11.537443
1263.4099,11.563024
1263.5468,11.595395
1263.6836,11.628416
1263.8204,11.661151
1263.9573,11.690773
1264.0941,11.718905
1264.231,11.74704
1264.3678,11.771494
1264.5046,11.79018
1264.6415,11.807658
1264.7783,11.82235
1264.9152,11.838329
1265.052,11.855986
1265.1888,11.871555
1265.3257,11.883196
1265.4625,11.895613
1265.5994,11.90695
1265.7362,11.890089
1265.873,11.874049
1266.0099,11.858007
1266.1467,11.87339
1266.2836,11.899943
1266.4204,11.926533
1266.5573,11.947555
1266.6941,11.965852
1266.8308,11.98447
1266.9677,12.00421
1267.1045,12.028085
1267.2413,12.054038
1267.3782,12.079822
1267.515,12.103594
1267.6519,12.129419
1267.7887,12.155243
1267.9255,12.179748
1268.0624,12.198799
1268.1992,12.217141
1268.3361,12.235843
1268.4729,12.256955
1268.6097,12.279387
1268.7466,12.301552
1268.8834,12.32375
1269.0203,12.34743
1269.1571,12.371026
1269.2939,12.390477
1269.4308,12.40314
1269.5676,12.415803
1269.7045,12.430377
1269.8413,12.440639
1269.9781,12.450875
1270.115,12.45906
1270.2518,12.463578
1270.3887,12.468136
1270.5254,12.472551
1270.6622,12.473399
1270.7991,12.47203
1270.9359,12.471316
1271.0728,12.472561
1271.2096,12.47298
1271.3464,12.473396
1271.4833,12.476115
1271.6201,12.477436
1271.757,12.479073
1271.8938,12.484283
1272.0306,12.490586
1272.1675,12.496777
1272.3043,12.503428
1272.4412,12.513928
1272.578,12.526725
1272.7148,12.539152
1272.8517,12.550455
1272.9885,12.563669
1273.1254,12.576885
1273.2622,12.587606
1273.399,12.598341
1273.5359,12.609074
1273.6727,12.617967
1273.8096,12.626781
1273.9464,12.636445
1274.0833,12.644796
1274.2201,12.650807
1274.3568,12.657153
1274.4937,12.663562
1274.6305,12.671434
1274.7673,12.680744
1274.9042,12.69005
1275.041,12.702014
1275.1779,12.712192
1275.3147,12.72237
1275.4515,12.738917
1275.5884,12.766574
1275.7252,12.795167
1275.8621,12.824506
1275.9989,12.853174
1276.1357,12.882952
1276.2726,12.913051
1276.4094,12.945165
1276.5463,12.978588
1276.6831,13.012267
1276.8199,13.043478
1276.9568,13.067909
1277.0936,13.092339
1277.2305,13.119666
1277.3673,13.150247
1277.5042,13.181633
1277.641,13.214194
1277.7778,13.236499
1277.9147,13.255356
1278.0514,13.275413
1278.1882,13.309596
1278.3251,13.348301
1278.4619,13.388506
1278.5988,13.440313
1278.7356,13.494043
1278.8724,13.547771
1279.0093,13.594543
1279.1461,13.632751
1279.283,13.67057
1279.4198,13.703794
1279.5566,13.731935
1279.6935,13.760711
1279.8303,13.787741
1279.9672,13.803359
1280.104,13.819396
1280.2408,13.835896
1280.3777,13.85909
1280.5145,13.882162
1280.6514,13.905231
1280.7882,13.921693
1280.925,13.934863
1281.0619,13.947613
1281.1987,13.959229
1281.3356,13.972596
1281.4724,13.985539
1281.6093,13.995477
1281.746,14.00307
1281.8828,14.012277
1282.0197,14.019196
1282.1565,14.014739
1282.2933,14.007261
1282.4302,13.99978
1282.567,14.008916
1282.7039,14.017814
1282.8407,14.02671
1282.9775,14.044696
1283.1144,14.069767
1283.2512,14.094382
1283.3881,14.131109
1283.5249,14.188387
1283.6617,14.246901
1283.7986,14.307167
1283.9354,14.377481
1284.0723,14.449798
1284.2091,14.521086
1284.3459,14.535845
1284.4828,14.556467
1284.6196,14.57709
1284.7565,14.589667
1284.8933,14.602651
1285.0302,14.61472
1285.167,14.596585
1285.3038,14.552141
1285.4407,14.507073
1285.5774,14.4677
1285.7142,14.43666
1285.8511,14.405857
1285.9879,14.379546
1286.1248,14.389007
1286.2616,14.395103
1286.3984,14.401203
1286.5353,14.439352
1286.6721,14.48238
1286.809,14.525356
1286.9458,14.562705
1287.0826,14.605073
1287.2195,14.649057
1287.3563,14.699454
1287.4932,14.758821
1287.63,14.818381
1287.7668,14.87822
1287.9037,14.935616
1288.0405,14.993916
1288.1774,15.052218
1288.3142,15.103971
1288.451,15.153532
1288.5879,15.203091
1288.7247,15.238994
1288.8616,15.266945
1288.9984,15.294209
1289.1353,15.324385
1289.272,15.354715
1289.4088,15.381698
1289.5457,15.400332
1289.6825,15.388914
1289.8193,15.374518
1289.9562,15.360119
1290.093,15.364257
1290.2299,15.366287
1290.3667,15.368315
1290.5035,15.379187
1290.6404,15.381199
1290.7772,15.381513
1290.9141,15.379171
1291.0509,15.385634
1291.1877,15.397481
1291.3246,15.408819
1291.4614,15.4225
1291.5983,15.437941
1291.7351,15.453582
1291.8719,15.475392
1292.0088,15.501776
1292.1456,15.528158
1292.2825,15.55689
1292.4193,15.593111
1292.5562,15.629552
1292.693,15.665868
1292.8298,15.702552
1292.9666,15.738739
1293.1034,15.776429
1293.2402,15.81835
1293.3771,15.861471
1293.5139,15.905475
1293.6508,15.954387
1293.7876,16.004923
1293.9244,16.055464
1294.0613,16.110056
1294.1981,16.1698
1294.335,16.229542
1294.4718,16.283934
1294.6086,16.341167
1294.7455,16.399893
1294.8823,16.458452
1295.0192,16.509306
1295.156,16.555468
1295.2928,16.602133
1295.4297,16.650654
1295.5665,16.699907
1295.7034,16.749212
1295.8402,16.799963
1295.9771,16.850601
1296.1139,16.901239
1296.2507,16.952272
1296.3876,17.000755
1296.5244,17.049351
1296.6611,17.093939
1296.798,17.132322
1296.9348,17.169941
1297.0717,17.205738
1297.2085,17.231707
1297.3453,17.249966
1297.4822,17.268347
1297.619,17.292591
1297.7559,17.32778
1297.8927,17.36297
1298.0295,17.397522
1298.1664,17.43004
1298.3032,17.462914
1298.4401,17.496832
1298.5769,17.530058
1298.7137,17.563187
1298.8506,17.596588
1298.9874,17.63373
1299.1243,17.672081
1299.2611,17.710487
1299.3979,17.749096
1299.5348,17.78507
1299.6716,17.821047
1299.8085,17.857618
1299.9453,17.893028
1300.0822,17.928434
1300.219,17.970905
1300.3558,18.0165
1300.4926,18.062468
1300.6294,18.107084
1300.7662,18.150669
1300.9031,18.193897
1301.0399,18.236725
1301.1768,18.277586
1301.3136,18.320078
1301.4504,18.363707
1301.5873,18.410706
1301.7241,18.459681
1301.861,18.508652
1301.9978,18.558525
1302.1346,18.615583
1302.2715,18.672825
1302.4083,18.727182
1302.5452,18.777172
1302.682,18.82617
1302.8188,18.874147
1302.9557,18.921051
1303.0925,18.972101
1303.2294,19.023251
1303.3662,19.067009
1303.5031,19.106836
1303.6399,19.146664
1303.7767,19.191189
1303.9136,19.238876
1304.0504,19.286562
1304.1871,19.341518
1304.324,19.392475
1304.4608,19.442699
1304.5977,19.497074
1304.7345,19.540405
1304.8713,19.581213
1305.0082,19.624441
1305.145,19.680943
1305.2819,19.74049
1305.4187,19.800716
1305.5555,19.863333
1305.6924,19.929482
1305.8292,19.995625
1305.9661,20.061098
1306.1029,20.132322
1306.2397,20.203312
1306.3766,20.27404
1306.5134,20.346294
1306.6503,20.41811
1306.7871,20.48893
1306.924,20.558161
1307.0608,20.626093
1307.1976,20.691935
1307.3345,20.753824
1307.4713,20.817945
1307.6082,20.882069
1307.745,20.933617
1307.8817,20.992409
1308.0186,21.051203
1308.1554,21.111019
1308.2922,21.181446
1308.4291,21.252661
1308.5659,21.319731
1308.7028,21.3713
1308.8396,21.415817
1308.9764,21.461002
1309.1133,21.507271
1309.2501,21.551519
1309.387,21.594103
1309.5238,21.622011
1309.6606,21.64192
1309.7975,21.661831
1309.9343,21.663765
1310.0712,21.658766
1310.208,21.653379
1310.3448,21.660425
1310.4817,21.664217
1310.6185,21.665094
1310.7554,21.664854
1310.8922,21.673502
1311.0291,21.692795
1311.1659,21.712156
1311.3027,21.732826
1311.4396,21.756554
1311.5763,21.780281
1311.7131,21.818661
1311.85,21.868853
1311.9868,21.919048
1312.1237,21.978577
1312.2605,22.069183
1312.3973,22.163166
1312.5342,22.260941
1312.671,22.357018
1312.8079,22.449938
1312.9447,22.546963
1313.0815,22.654444
1313.2184,22.764328
1313.3552,22.87508
1313.4921,22.981594
1313.6289,23.082968
1313.7657,23.18434
1313.9026,23.286192
1314.0394,23.368078
1314.1763,23.449963
1314.3131,23.530516
1314.45,23.613874
1314.5868,23.699753
1314.7236,23.786018
1314.8605,23.867584
1314.9973,23.947466
1315.1342,24.025585
1315.271,24.092287
1315.4077,24.155727
1315.5446,24.219782
1315.6814,24.286438
1315.8182,24.34938
1315.9551,24.412319
1316.0919,24.480406
1316.2288,24.550875
1316.3656,24.622427
1316.5024,24.69441
1316.6393,24.77367
1316.7761,24.85527
1316.913,24.935255
1317.0498,25.017664
1317.1866,25.101557
1317.3235,25.186779
1317.4603,25.276093
1317.5972,25.366688
1317.734,25.457293
1317.8708,25.547421
1318.0077,25.633678
1318.1445,25.71994
1318.2814,25.801233
1318.4182,25.875048
1318.5551,25.949196
1318.6919,26.023184
1318.8287,26.094
1318.9656,26.165335
1319.1023,26.238186
1319.2391,26.314175
1319.376,26.394407
1319.5128,26.47648
1319.6497,26.576059
1319.7865,26.683294
1319.9233,26.790541
1320.0602,26.899012
1320.197,27.015795
1320.3339,27.132587
1320.4707,27.246586
1320.6075,27.362053
1320.7444,27.478708
1320.8812,27.589872
1321.0181,27.688643
1321.1549,27.784857
1321.2917,27.882074
1321.4286,27.989771
1321.5654,28.09898
1321.7023,28.209076
1321.8391,28.325777
1321.976,28.44496
1322.1128,28.56414
1322.2496,28.690758
1322.3865,28.826576
1322.5233,28.962938
1322.6602,29.101944
1322.7969,29.22938
1322.9337,29.357845
1323.0706,29.490664
1323.2074,29.624983
1323.3442,29.756344
1323.4811,29.889801
1323.6179,30.031103
1323.7548,30.171934
1323.8916,30.312767
1324.0284,30.449238
1324.1653,30.586487
1324.3021,30.72374
1324.439,30.860395
1324.5758,30.988583
1324.7126,31.115452
1324.8495,31.23579
1324.9863,31.35215
1325.1232,31.469894
1325.26,31.582411
1325.3969,31.682074
1325.5337,31.780483
1325.6705,31.87566
1325.8074,31.95183
1325.9442,32.023621
1326.0811,32.095417
1326.2179,32.186954
1326.3547,32.289951
1326.4916,32.392952
1326.6283,32.501793
1326.7651,32.624355
1326.902,32.746906
1327.0388,32.869499
1327.1757,33.003811
1327.3125,33.139748
1327.4493,33.275051
1327.5862,33.415768
1327.723,33.556931
1327.8599,33.697388
1327.9967,33.83651
1328.1335,33.971455
1328.2704,34.106407
1328.4072,34.236664
1328.5441,34.377628
1328.6809,34.517914
1328.8177,34.655209
1328.9546,34.795063
1329.0914,34.934517
1329.2283,35.076237
1329.3651,35.222839
1329.502,35.369148
1329.6388,35.516029
1329.7756,35.666912
1329.9125,35.822685
1330.0493,35.979221
1330.1862,36.1395
1330.3229,36.303112
1330.4597,36.466721
1330.5966,36.629692
1330.7334,36.796299
1330.8702,36.962749
1331.0071,37.126537
1331.1439,37.279564
1331.2808,37.429756
1331.4176,37.580772
1331.5544,37.720264
1331.6913,37.859016
1331.8281,37.998936
1331.965,38.136909
1332.1018,38.276352
1332.2386,38.417305
1332.3755,38.546776
1332.5123,38.66486
1332.6492,38.782944
1332.786,38.903339
1332.9229,39.020023
1333.0597,39.136372
1333.1965,39.260979
1333.3334,39.391262
1333.4702,39.52021
1333.6071,39.656246
1333.7439,39.789295
1333.8807,39.926147
1334.0175,40.064602
1334.1543,40.205204
1334.2911,40.343391
1334.428,40.481594
1334.5648,40.614628
1334.7017,40.738064
1334.8385,40.861515
1334.9753,40.982006
1335.1122,41.101959
1335.249,41.221104
1335.3859,41.337147
1335.5227,41.464806
1335.6595,41.596428
1335.7964,41.725388
1335.9332,41.859146
1336.0701,41.993839
1336.2069,42.126705
1336.3438,42.264648
1336.4806,42.410263
1336.6174,42.555866
1336.7543,42.702358
1336.8911,42.846409
1337.028,42.990463
1337.1648,43.133053
1337.3016,43.281944
1337.4385,43.429897
1337.5753,43.573975
1337.712,43.713509
1337.8489,43.849506
1337.9857,43.977867
1338.1226,44.100658
1338.2594,44.220951
1338.3962,44.333218
1338.5331,44.405647
1338.6699,44.475746
1338.8068,44.545849
1338.9436,44.638802
1339.0804,44.723793
1339.2173,44.808788
1339.3541,44.894264
1339.491,44.988724
1339.6278,45.08371
1339.7646,45.175438
1339.9015,45.26569
1340.0383,45.357777
1340.1752,45.454327
1340.312,45.556454
1340.4489,45.662846
1340.5857,45.772022
1340.7225,45.896088
1340.8594,46.022625
1340.9962,46.149166
1341.1331,46.273453
1341.2699,46.386368
1341.4067,46.499294
1341.5435,46.614067
1341.6803,46.71788
1341.8171,46.821747
1341.954,46.926968
1342.0908,47.007584
1342.2277,47.084759
1342.3645,47.16296
1342.5013,47.222569
1342.6382,47.274525
1342.775,47.324772
1342.9119,47.348835
1343.0487,47.364468
1343.1855,47.380096
1343.3224,47.389717
1343.4592,47.39188
1343.5961,47.394062
1343.7329,47.398506
1343.8698,47.40572
1344.0066,47.415218
1344.1434,47.425777
1344.2803,47.434097
1344.4171,47.443905
1344.554,47.451077
1344.6908,47.452816
1344.8276,47.449181
1344.9645,47.445152
1345.1013,47.444237
1345.238,47.444153
1345.3749,47.444077
1345.5117,47.441025
1345.6486,47.439869
1345.7854,47.438705
1345.9222,47.436146
1346.0591,47.429935
1346.1959,47.424847
1346.3328,47.418888
1346.4696,47.406368
1346.6064,47.3936
1346.7433,47.378536
1346.8801,47.371658
1347.017,47.366909
1347.1538,47.36298
1347.2906,47.365032
1347.4275,47.371868
1347.5643,47.378731
1347.7012,47.381168
1347.838,47.383282
1347.9749,47.385395
1348.1117,47.391151
1348.2485,47.39645
1348.3854,47.401569
1348.5222,47.40641
1348.6591,47.402981
1348.7959,47.400108
1348.9326,47.396328
1349.0695,47.364513
1349.2063,47.321606
1349.3431,47.281227
1349.48,47.231995
1349.6168,47.183899
1349.7537,47.135811
1349.8905,47.074112
1350.0273,46.99057
1350.1642,46.90704
1350.301,46.824112
1350.4379,46.732571
1350.5747,46.640575
1350.7115,46.545189
1350.8484,46.44656
1350.9852,46.346397
1351.1221,46.247734
1351.2589,46.142021
1351.3958,46.038288
1351.5326,45.937904
1351.6694,45.84573
1351.8063,45.759743
1351.9431,45.673771
1352.08,45.588219
1352.2168,45.499832
1352.3536,45.411457
1352.4905,45.320988
1352.6272,45.237328
1352.764,45.153614
1352.9009,45.073559
1353.0377,44.996243
1353.1746,44.915447
1353.3114,44.832581
1353.4482,44.750172
1353.5851,44.676102
1353.7219,44.602257
1353.8588,44.52459
1353.9956,44.447811
1354.1324,44.371033
1354.2693,44.315453
1354.4061,44.253139
1354.543,44.190819
1354.6798,44.087219
